ID,Img URL,Img Name,Desc (S),caption_original,is_arabic,caption_en,caption_train
1160,1239.jpg,1239.jpg,تُظهر الصورة أكوامًا من التراب المتكدس تختلط بها أكياس بلاستيكية سوداء. يظهر في الخلف جدار أزرق مزين برسومات ودراجة نارية.,تُظهر الصورة أكوامًا من التراب المتكدس تختلط بها أكياس بلاستيكية سوداء. يظهر في الخلف جدار أزرق مزين برسومات ودراجة نارية.,True,"The picture shows piles of piled dirt mixed with black plastic bags, and a blue wall with drawings and a motorcycle appears in the back.","The picture shows piles of piled dirt mixed with black plastic bags, and a blue wall with drawings and a motorcycle appears in the back."
1161,1240.jpg,1240.jpg,"تحتوي الصورة على نص عربي طويل، وفي الجزء السفلي منها تظهر خلفية حمراء اللون عليها كلمة ""عاجل"" بخط أبيض واضح.","تحتوي الصورة على نص عربي طويل، وفي الجزء السفلي منها تظهر خلفية حمراء اللون عليها كلمة ""عاجل"" بخط أبيض واضح.",True,"The picture contains a long Arabic text, and at the bottom of it shows a red background with the word ""hurry"" in a clear white line.","The picture contains a long Arabic text, and at the bottom of it shows a red background with the word ""hurry"" in a clear white line."
1162,1242.jpg,1242.jpg,تُظهر الصورة رجلاً أصلع بلحية رمادية، يرتدي سترة داكنة وقميصاً أبيض، وينظر إلى الأمام مباشرة. تظهر خلفه مدينة ضبابية ذات مبانٍ وسماء.,تُظهر الصورة رجلاً أصلع بلحية رمادية، يرتدي سترة داكنة وقميصاً أبيض، وينظر إلى الأمام مباشرة. تظهر خلفه مدينة ضبابية ذات مبانٍ وسماء.,True,"The picture shows a bald man with a gray beard, wearing a dark jacket and a white shirt, and looking straight ahead.","The picture shows a bald man with a gray beard, wearing a dark jacket and a white shirt, and looking straight ahead."
1163,1243.jpg,1243.jpg,"تُظهر الصورة دونالد ترامب مرتديًا بدلة داكنة وربطة عنق صفراء. يظهر نص عربي كبير على الصورة يشير إلى ""دونالد ترامب، الرئيس الأمريكي"" ويحتوي على العبارة ""على إسرائيل أن تتخذ قرارًا"".","تُظهر الصورة دونالد ترامب مرتديًا بدلة داكنة وربطة عنق صفراء. يظهر نص عربي كبير على الصورة يشير إلى ""دونالد ترامب، الرئيس الأمريكي"" ويحتوي على العبارة ""على إسرائيل أن تتخذ قرارًا"".",True,"The picture shows Donald Trump wearing a dark suit and a yellow tie. A large Arabic text on the picture refers to ""Donald Trump, the President of the United States"" and contains the phrase ""Israel has to make a decision.""","The picture shows a public official wearing a dark suit and a yellow tie. A large Arabic text on the picture refers to ""a public official, the President of the United States"" and contains the phrase ""Israel has to make a decision."""
1164,1244.jpg,1244.jpg,صورة مقرّبة لوجه رجل ذو شعر فاتح وبشرة سمراء، يرتدي بدلة داكنة وربطة عنق حمراء، وينظر للأعلى قليلاً.,صورة مقرّبة لوجه رجل ذو شعر فاتح وبشرة سمراء، يرتدي بدلة داكنة وربطة عنق حمراء، وينظر للأعلى قليلاً.,True,"Close to the face of a man with light hair and brunette skin, wearing a dark suit and a red tie, looking up a little bit.","Close to the face of a man with light hair and brunette skin, wearing a dark suit and a red tie, looking up a little bit."
1165,1245.jpg,1245.jpg,تُظهر الصورة حزمًا متعددة معلقة بمظلات تهبط من سماء زرقاء صافية فوق منطقة حضرية تبدو متضررة.,تُظهر الصورة حزمًا متعددة معلقة بمظلات تهبط من سماء زرقاء صافية فوق منطقة حضرية تبدو متضررة.,True,The picture shows multiple packages hanging with parachutes landing from a clear blue sky over an urban area that appears to be damaged.,The picture shows multiple packages hanging with parachutes landing from a clear blue sky over an urban area that appears to be damaged.
1166,1246.jpg,1246.jpg,تُظهر الصورة جنوداً إسرائيليين بزي عسكري وخوذات على متن مركبتين عسكريتين مدرعتين في منطقة ترابية. ترفرف على إحدى المركبات راية إسرائيلية تحمل أيضاً علامة نجمة داود.,تُظهر الصورة جنوداً إسرائيليين بزي عسكري وخوذات على متن مركبتين عسكريتين مدرعتين في منطقة ترابية. ترفرف على إحدى المركبات راية إسرائيلية تحمل أيضاً علامة نجمة داود.,True,The photograph shows Israeli soldiers in uniform and helmets on board two armoured military vehicles in a dirt area. One of the vehicles is flying an Israeli flag that also bears the sign of the David Star.,The photograph shows Israeli soldiers in uniform and helmets on board two armoured military vehicles in a dirt area. One of the vehicles is flying an Israeli flag that also bears the sign of the David Star.
1167,1247.jpg,1247.jpg,قافلة من الشاحنات الكبيرة المحملة بحمولات بيضاء وزرقاء اللون مصطفة على طريق، تحت سماء زرقاء صافية.,قافلة من الشاحنات الكبيرة المحملة بحمولات بيضاء وزرقاء اللون مصطفة على طريق، تحت سماء زرقاء صافية.,True,"A convoy of large trucks carrying white and blue loads lined up on a road, under a clear blue sky.","A convoy of large trucks carrying white and blue loads lined up on a road, under a clear blue sky."
1168,1248.jpg,1248.jpg,تظهر الصورة جنديين بزي عسكري يدخلان أو يتحركان بالقرب من مدخل مبنى مدمر، وإلى جانبهم جزء من مركبة عسكرية.,تظهر الصورة جنديين بزي عسكري يدخلان أو يتحركان بالقرب من مدخل مبنى مدمر، وإلى جانبهم جزء من مركبة عسكرية.,True,"The photograph shows two soldiers in uniform entering or moving near the entrance to a destroyed building, along with part of a military vehicle.","The photograph shows two soldiers in uniform entering or moving near the entrance to a destroyed building, along with part of a military vehicle."
1169,1249.jpg,1249.jpg,تُظهر الصورة حشدًا كثيفًا من الأشخاص، معظمهم رجال، يتدافعون ويحملون أواني طبخ وأوعية مختلفة. تظهر في الخلفية مبانٍ سكنية تبدو متضررة.,تُظهر الصورة حشدًا كثيفًا من الأشخاص، معظمهم رجال، يتدافعون ويحملون أواني طبخ وأوعية مختلفة. تظهر في الخلفية مبانٍ سكنية تبدو متضررة.,True,"The picture shows a dense crowd of people, mostly men, pushing and carrying different cooking pots and vessels, showing in the background housing buildings that appear to be damaged.","The picture shows a dense crowd of people, mostly men, pushing and carrying different cooking pots and vessels, showing in the background housing buildings that appear to be damaged."
